1236,74.256896
1236.5,74.072265
1237,74.008178
1237.5,74.171447
1238,74.305725
1238.5,74.266052
1239,74.151611
1239.5,74.008178
1240,73.674011
1240.5,73.408508
1241,73.68164
1241.5,74.005126
1242,73.794555
1242.5,73.440551
1243,73.367309
1243.5,73.489379
1244,73.712158
1244.5,74.038696
1245,74.223327
1245.5,74.266052
1246,74.209594
1246.5,74.052429
1247,73.873901
1247.5,73.899841
1248,73.976135
1248.5,73.930358
1249,73.760986
1249.5,73.497009
1250,73.12622
1250.5,72.77069
1251,72.489929
1251.5,72.434997
1252,72.683715
1252.5,72.912597
1253,73.008728
1253.5,73.071289
1254,73.135375
1254.5,73.158264
